==== 钢铁前线 性能日志 =====
版本: 0.1.0 | 启动: 2026-08-17 19:37:40 | GPU: NVIDIA GeForce RTX 5060 Laptop GPU | CPU: AMD 32线程 | 窗口: 2560x1600
----------------------------------
时间(s)	fps	frame_us	cull	terrain	wait	acquire	record	submit	present	near
61.1	387.4	2103	0	0	1929	0	20	16	135	65536
62.1	417.7	2606	0	0	2274	1	81	35	210	65536
63.1	415.3	2637	0	0	2305	1	36	90	201	65536
64.1	357.7	2700	1	0	2112	1	264	42	272	65536
65.1	372.6	2255	0	0	1959	0	20	21	249	65536
66.1	267.1	2816	1	0	2481	1	37	36	254	65536
67.1	351.9	2372	0	0	2110	1	25	27	205	65536
68.1	341.6	2451	0	0	2240	0	26	30	150	65536
69.1	381.0	2145	0	0	1938	0	24	19	161	65536
70.1	443.2	2305	1	0	1944	1	67	34	253	65536
71.1	399.3	2428	0	0	2140	1	43	34	205	65536
72.1	384.4	2979	0	0	2636	1	49	36	251	65536
73.1	252.8	1247	0	0	1031	1	32	25	155	65536
74.1	322.3	2518	1	0	2119	1	71	36	284	65536
75.1	391.3	2733	0	0	2456	1	45	33	192	65536
76.1	365.7	2360	0	0	2061	1	46	37	210	65536
77.1	317.5	1985	1	0	1642	2	45	33	258	65536
78.1	401.3	2555	0	0	2202	1	57	56	234	65536
79.1	375.4	2518	1	0	1989	2	146	69	304	65536
80.1	377.6	2315	0	0	1951	1	48	43	267	65536
81.1	369.8	2352	1	0	1926	1	48	49	323	65536
82.1	397.4	3140	0	0	2535	2	49	42	504	65536
83.1	340.8	2640	0	0	2160	0	37	83	355	65536
84.1	326.6	2304	1	0	1918	1	64	66	249	65536
85.1	360.4	2605	0	0	2220	1	53	91	235	65536
86.1	398.9	2012	1	0	1708	1	45	44	208	65536
87.1	382.2	2544	0	0	2147	1	84	34	274	65536
88.1	363.3	2313	0	0	2107	0	28	44	130	65536
89.1	388.6	2808	0	0	2297	1	47	43	415	65536
90.1	405.0	2715	0	0	2234	1	30	31	415	65536
91.1	408.6	2644	1	0	2242	1	48	63	284	65536
92.1	359.9	2638	0	0	2308	1	55	44	225	65536
93.1	346.4	2330	0	0	2003	1	57	47	217	65536
94.1	362.9	2285	0	0	1968	1	55	46	210	65536
95.1	345.3	2408	0	0	2047	1	64	54	235	65536
96.1	481.6	2379	0	0	2053	1	58	52	210	65536
97.1	426.8	2869	0	0	2469	1	118	47	229	65536
98.1	356.3	2401	0	0	2048	1	53	43	251	65536
99.1	372.9	2456	1	0	2086	1	108	44	211	65536
100.1	337.3	2120	0	0	1803	1	55	44	212	65536
101.1	416.8	2215	0	0	1963	0	79	27	141	65536
102.1	393.2	2568	0	0	2337	0	32	29	166	65536
103.1	375.5	2544	1	0	2112	1	122	65	238	65536
104.1	417.3	2447	0	0	2074	1	53	45	269	65536
105.1	327.0	2817	1	0	2357	1	156	60	238	65536
106.2	430.3	3820	1	0	2610	2	76	111	1011	65536
107.2	369.2	2289	1	0	1811	1	102	64	303	65536
108.2	315.8	1955	0	0	1757	1	37	29	127	65536
109.2	371.4	2379	1	0	1985	1	129	43	216	65536
110.2	409.1	2219	0	0	1921	1	46	42	204	65536
111.2	410.7	2632	0	0	2412	0	34	48	133	65536
112.2	409.8	2633	1	0	2270	5	35	109	208	65536
113.2	520.3	2770	0	0	2467	1	36	32	229	65536
114.2	366.0	2630	0	0	2258	0	20	27	320	65536
115.2	317.3	2474	0	0	2054	1	24	22	368	65536
116.2	367.5	2388	0	0	2094	1	21	20	249	65536
117.2	353.9	2184	0	0	1883	1	46	43	205	65536
118.2	363.4	2312	1	0	2058	1	71	41	134	65536
119.2	437.1	3563	2	0	2686	1	27	68	773	65536
120.2	340.1	2599	0	0	2244	1	38	32	279	65536
121.2	406.2	2706	0	0	2303	1	35	36	326	65536
122.2	434.9	2744	0	0	2450	1	37	31	220	65536
123.2	344.5	2112	0	0	1911	1	43	21	132	65536
124.2	399.0	2920	1	0	2535	1	93	50	235	65536
125.2	367.2	2449	1	0	1735	1	148	52	507	65536
126.2	379.0	2490	0	0	2224	1	102	27	132	65536
127.2	342.6	2185	0	0	1832	0	29	60	259	65536
128.2	357.4	2391	1	0	1951	1	129	44	261	65536
129.2	368.3	2411	0	0	2081	1	53	45	227	65536
130.2	393.6	2328	0	0	1904	1	53	58	307	65536
131.2	402.3	2441	1	0	2119	1	133	43	140	65536
132.2	369.8	2340	0	0	2063	0	107	27	138	65536
133.2	364.1	2855	1	0	2453	1	80	34	281	65536
134.2	371.3	2243	0	0	2032	0	56	21	129	65536
135.2	358.9	2380	0	0	2050	1	122	30	173	65536
136.2	365.6	2288	0	0	2000	1	58	54	170	65536
137.2	423.8	2618	0	0	2390	0	47	30	146	65536
138.2	330.2	2609	0	0	2137	1	129	46	290	65536
139.2	386.4	2304	0	0	1861	0	112	28	298	65536
140.2	407.5	2850	1	0	2375	1	135	102	230	65536
141.2	368.2	2486	0	0	2168	0	139	38	136	65536
142.2	346.1	2319	0	0	2040	1	105	31	138	65536
143.2	462.0	2655	0	0	2204	0	157	47	243	65536
144.2	363.8	2294	0	0	2102	1	33	28	126	65536
145.2	350.4	2554	1	0	2268	1	55	63	161	65536
146.2	393.8	2439	1	0	2105	1	36	73	219	65536
147.2	399.3	2483	1	0	2139	0	77	22	238	65536
148.2	371.4	2708	1	0	2329	1	120	44	210	65536
149.2	382.8	2295	0	0	1941	1	81	46	221	65536
150.2	413.9	1952	0	0	1749	0	29	49	120	65536
151.2	308.6	2024	1	0	1612	1	101	55	250	65536
152.2	341.3	2745	3	0	1700	4	201	99	728	65536
