==== 钢铁前线 性能日志 =====
版本: 0.1.0 | 启动: 2026-08-17 19:09:10 | GPU: NVIDIA GeForce RTX 5060 Laptop GPU | CPU: AMD 32线程 | 窗口: 2560x1600
----------------------------------
时间(s)	fps	frame_us	cull	terrain	wait	acquire	record	submit	present	near
43.1	395.3	2572	0	0	2258	1	48	45	215	65536
44.1	364.3	1964	0	0	1734	0	28	64	134	65536
45.1	349.8	1939	0	0	1619	1	48	53	214	65536
46.1	355.1	2024	0	0	1466	1	52	51	447	65536
47.1	400.2	2368	0	0	2026	0	39	29	271	65536
48.1	365.9	2322	0	0	2005	1	47	55	209	65536
49.1	407.5	2200	0	0	2002	0	28	30	136	65536
50.1	371.2	2449	1	0	2098	1	47	86	211	65536
51.1	343.9	2384	1	0	2013	2	57	55	250	65536
52.1	356.2	2321	0	0	1904	1	27	38	347	65536
53.1	352.9	2378	1	0	1942	1	40	47	342	65536
54.1	294.3	3226	5	0	1751	8	218	139	1084	65536
55.1	394.4	2452	0	0	2171	0	33	65	179	65536
56.1	334.0	1992	1	0	1722	1	40	65	160	65536
57.1	347.0	2162	1	0	1784	1	59	59	253	65536
58.1	386.7	2043	0	0	1773	0	33	27	205	65536
59.1	405.5	1619	1	0	961	1	76	74	501	65536
60.1	323.4	1414	1	0	1107	55	47	34	165	65536
61.1	310.4	1726	1	0	1278	1	56	48	337	65536
62.1	363.4	2149	0	0	1735	1	35	68	305	65536
63.1	383.7	2261	0	0	1762	1	53	48	392	65536
64.1	336.2	2338	0	0	1724	1	55	68	485	65536
65.1	341.6	2596	1	0	1932	1	69	69	517	65536
66.1	400.8	2463	0	0	1963	0	32	37	427	65536
67.1	372.2	2692	2	0	2014	5	127	100	434	65536
68.1	290.7	1928	0	0	1583	1	54	57	227	65536
69.1	213.6	3675	1	0	2908	1	59	77	623	65536
70.1	408.0	2507	0	0	2202	1	52	62	186	65536
71.1	381.2	2376	0	0	2048	1	52	60	210	65536
72.1	307.0	2037	1	0	1730	1	38	72	192	65536
73.1	308.9	2287	0	0	1781	1	55	79	366	65536
74.1	343.6	2647	0	0	1808	0	88	276	469	65536
75.1	404.4	2336	0	0	2032	1	52	76	171	65536
76.1	395.8	2515	0	0	1717	1	80	61	649	65536
77.1	419.9	2459	1	0	2121	1	59	73	198	65536
78.1	392.3	2549	0	0	2038	1	56	132	316	65536
79.1	386.0	2406	0	0	2074	1	54	59	215	65536
80.1	368.4	2211	0	0	1857	1	55	62	230	65536
81.1	378.2	2554	0	0	2158	1	47	95	247	65536
82.1	415.7	2511	1	0	2155	1	58	68	223	65536
83.1	356.0	2157	0	0	1790	1	43	48	269	65536
84.1	360.9	1915	0	0	1732	0	24	29	125	65536
85.1	464.6	2260	1	0	1867	1	46	39	300	65536
86.1	375.8	1871	0	0	1682	0	24	20	140	65536
87.1	412.7	2124	0	0	1759	1	42	57	260	65536
88.1	400.7	2688	0	0	2394	1	41	44	203	65536
89.1	394.3	2391	0	0	2097	1	32	41	215	65536
90.1	402.1	2784	0	0	2411	1	49	48	267	65536
91.1	355.3	1843	0	0	1639	0	26	32	141	65536
92.1	341.2	2197	1	0	1835	1	41	22	292	65536
93.1	409.0	2452	0	0	2272	0	23	34	119	65536
94.1	424.9	2857	0	0	2431	0	54	30	337	65536
95.2	346.8	2166	0	0	1886	1	40	32	201	65536
96.2	422.1	2015	0	0	1817	0	24	23	146	65536
97.2	433.5	2939	0	0	2583	1	90	35	224	65536
98.2	336.5	2161	0	0	1755	1	45	38	318	65536
99.2	316.2	1875	0	0	1562	1	44	34	230	65536
100.2	402.2	2476	0	0	2146	1	48	38	237	65536
101.2	393.2	2488	1	0	2180	1	44	38	219	65536
102.2	350.8	2117	0	0	1765	0	23	19	306	65536
103.2	367.4	2343	0	0	2053	1	41	37	206	65536
104.2	393.4	2370	1	0	1987	1	207	24	145	65536
105.2	324.5	2481	0	0	2190	1	43	33	208	65536
106.2	362.3	2122	0	0	1843	1	41	31	201	65536
107.2	313.9	1966	1	0	1599	1	50	43	267	65536
108.2	379.9	2142	0	0	1833	1	49	37	216	65536
109.2	333.3	2053	0	0	1738	1	40	32	237	65536
110.2	392.2	2214	0	0	1866	1	41	33	268	65536
111.2	346.2	2649	0	0	2315	1	41	32	255	65536
112.2	431.3	2725	0	0	2438	1	41	34	206	65536
113.2	337.7	2184	0	0	1866	1	47	39	225	65536
114.2	362.3	2213	0	0	1783	1	41	32	351	65536
115.2	378.0	2455	0	0	2167	1	42	33	207	65536
116.2	375.5	2417	1	0	2074	2	53	39	241	65536
117.2	353.4	2441	3	0	2080	1	54	44	254	65536
118.2	340.4	2236	1	0	1889	1	41	34	266	65536
119.2	331.2	3078	4	0	1748	9	182	124	993	65536
120.2	417.3	2471	0	0	2165	1	41	39	220	65536
121.2	344.8	2271	0	0	1880	1	48	44	293	65536
122.2	319.7	2262	1	0	1886	1	56	51	263	65536
123.2	446.0	2439	0	0	2209	1	32	60	133	65536
124.2	408.4	2381	1	0	2116	1	55	69	135	65536
125.2	337.0	2473	0	0	2133	1	53	51	229	65536
126.2	358.9	2037	0	0	1751	0	31	63	188	65536
127.2	368.0	2079	1	0	1710	1	59	65	238	65536
128.2	375.9	2376	0	0	2025	1	53	80	212	65536
129.2	375.9	2487	0	0	2142	1	53	69	217	65536
130.2	395.2	2588	0	0	2299	1	57	55	171	65536
131.2	398.7	2646	0	0	2300	1	55	61	223	65536
132.2	362.4	2291	0	0	1963	1	54	51	218	65536
133.2	357.6	2133	0	0	1780	0	32	51	267	65536
134.2	441.0	2085	0	0	1690	1	54	44	291	65536
135.2	423.9	2842	1	0	2357	1	53	67	359	65536
136.2	409.5	2396	0	0	2023	1	56	66	245	65536
137.2	404.4	2352	0	0	2053	1	53	93	147	65536
138.2	402.5	2580	0	0	2327	1	78	27	141	65536
139.2	356.3	1923	1	0	1661	0	39	54	164	65536
140.2	379.1	2061	0	0	1730	1	51	48	226	65536
141.2	400.4	2371	0	0	2037	1	52	50	227	65536
142.2	350.6	1883	0	0	1702	0	30	25	122	65536
143.2	312.6	2194	0	0	1754	0	85	28	322	65536
144.2	397.6	2376	0	0	2023	1	53	79	214	65536
145.2	377.7	2608	1	0	2277	1	57	47	221	65536
146.2	326.2	2054	0	0	1717	1	54	46	231	65536
147.2	361.8	2274	1	0	1885	1	57	51	275	65536
148.2	411.6	2503	1	0	2128	1	64	64	238	65536
149.2	357.6	1932	0	0	1708	0	76	24	120	65536
150.2	352.7	2112	1	0	1705	1	127	50	223	65536
151.2	428.9	2712	0	0	2352	1	53	86	215	65536
152.2	384.1	2460	0	0	2109	1	53	77	214	65536
153.2	307.2	2157	0	0	1778	1	61	61	250	65536
154.2	333.3	2117	0	0	1920	0	29	29	136	65536
155.2	354.1	2326	0	0	2001	1	53	54	213	65536
156.2	343.7	1829	0	0	1526	1	56	62	179	65536
157.2	421.6	2529	0	0	2306	0	30	27	163	65536
158.2	399.5	2354	0	0	2012	0	45	69	224	65536
159.2	361.1	2161	0	0	1746	1	52	44	312	65536
160.2	381.3	2101	0	0	1744	1	52	67	231	65536
161.2	310.6	2204	1	0	1835	1	57	64	241	65536
162.2	351.3	2077	0	0	1869	0	27	61	116	65536
163.2	371.6	2420	0	0	2136	0	30	26	224	65536
164.2	348.9	2071	0	0	1748	0	27	66	225	65536
165.2	363.3	3198	1	0	2587	1	84	86	434	65536
166.2	395.1	2189	1	0	1824	1	67	67	223	65536
167.2	383.3	2340	1	0	1983	1	56	55	240	65536
168.3	380.6	2861	1	0	2434	1	77	64	278	65536
169.3	324.5	2529	1	0	1667	1	77	50	728	65536
170.3	408.5	2206	0	0	1850	1	57	51	240	65536
171.3	400.8	2373	0	0	2120	1	32	32	183	65536
172.3	327.8	1771	1	0	1538	1	39	37	150	65536
173.3	355.3	2048	0	0	1842	0	30	43	128	65536
174.3	387.2	2345	1	0	2008	1	54	47	229	65536
175.3	415.9	2917	0	0	2320	1	53	101	437	65536
176.3	424.9	2520	1	0	2158	1	56	54	244	65536
177.3	374.6	2339	0	0	2014	1	55	49	215	65536
178.3	374.9	2223	0	0	1894	1	56	46	221	65536
179.3	355.3	2204	0	0	1848	1	39	32	278	65536
180.3	345.5	2283	0	0	1734	1	44	166	332	65536
181.3	360.5	2161	0	0	1875	1	36	38	206	65536
182.3	343.4	2065	0	0	1684	0	22	20	334	65536
183.3	360.0	2286	0	0	1891	0	23	18	349	65536
184.3	388.1	2183	1	0	1831	1	32	36	276	65536
185.3	400.3	2075	0	0	1713	1	37	34	285	65536
186.3	391.3	2279	0	0	2103	0	20	26	126	65536
187.3	357.4	2210	1	0	1872	1	51	36	244	65536
188.3	336.4	2620	4	0	1532	7	213	130	722	65536
189.3	392.5	2624	0	0	2249	1	54	82	232	65536
190.3	454.3	2314	0	0	1970	1	90	28	221	65536
191.3	343.6	2213	1	0	1861	1	56	52	237	65536
192.3	421.2	2425	0	0	2072	1	53	43	250	65536
193.3	400.6	2436	0	0	2107	1	52	59	212	65536
194.3	401.0	2417	0	0	2049	1	51	81	230	65536
195.3	352.1	2231	0	0	2030	0	28	51	118	65536
196.3	294.1	1683	1	0	1278	1	38	43	318	65536
197.3	390.3	2226	2	0	1719	4	84	80	329	65536
198.3	373.3	2384	0	0	2012	1	53	94	219	65536
199.3	307.8	1651	1	0	1286	1	56	56	245	65536
200.3	361.9	2333	0	0	2004	1	54	45	223	65536
201.3	312.6	2231	1	0	1838	1	80	54	250	65536
202.3	392.2	2390	0	0	2050	1	52	66	216	65536
203.3	406.0	2540	0	0	2184	1	52	83	214	65536
204.3	379.7	2164	0	0	1847	1	53	43	215	65536
205.3	350.6	1852	0	0	1646	0	28	24	150	65536
206.3	362.6	2065	0	0	1741	1	52	52	214	65536
207.3	305.1	2091	1	0	1781	1	48	55	200	65536
208.3	398.8	2383	0	0	2013	0	36	88	240	65536
209.3	375.0	2475	0	0	2193	1	36	36	203	65536
210.3	373.8	2395	0	0	2111	1	42	32	205	65536
211.3	337.7	2337	1	0	2025	1	44	32	230	65536
212.3	389.3	2523	0	0	2183	1	42	84	209	65536
213.3	396.1	2412	0	0	2183	1	54	20	149	65536
214.3	353.1	2616	1	0	2331	1	46	42	189	65536
215.3	353.3	2436	1	0	1997	1	48	47	336	65536
216.3	338.6	2123	0	0	1792	1	42	33	251	65536
217.3	422.8	2716	0	0	2435	1	40	33	203	65536
218.3	417.4	3126	0	0	2820	1	44	34	222	65536
219.3	336.8	2172	1	0	1817	1	33	22	292	65536
220.3	363.8	2055	0	0	1664	1	42	34	310	65536
221.3	402.8	2558	0	0	2194	1	40	115	204	65536
222.3	401.7	2103	1	0	1822	1	45	33	196	65536
223.3	340.1	2158	1	0	1793	1	57	45	255	65536
224.3	406.7	1937	0	0	1782	0	22	18	112	65536
225.3	400.5	1921	0	0	1756	0	23	20	118	65536
226.3	421.9	2658	1	0	2363	1	44	34	211	65536
227.3	389.3	2701	0	0	2504	0	24	35	133	65536
228.3	319.9	2240	0	0	2029	1	25	23	159	65536
229.3	412.7	2578	0	0	2281	1	42	37	212	65536
230.3	355.8	2038	0	0	1735	1	43	32	222	65536
231.3	391.8	1891	0	0	1720	0	23	17	127	65536
232.3	331.4	2078	0	0	1731	1	44	36	261	65536
233.3	382.6	2301	0	0	1928	1	41	32	293	65536
234.3	400.1	2370	0	0	2050	1	42	33	239	65536
235.3	404.5	2601	0	0	2341	0	51	35	170	65536
236.3	361.0	2128	0	0	1941	0	25	34	123	65536
237.4	391.2	2381	0	0	2000	1	41	115	219	65536
238.4	425.7	2862	1	0	2545	1	45	36	229	65536
239.4	322.4	1749	0	0	1456	1	42	33	211	65536
240.4	363.2	2389	0	0	1881	1	225	36	240	65536
241.4	400.5	2150	0	0	1933	1	59	21	132	65536
242.4	369.5	2447	0	0	2160	1	41	33	206	65536
243.4	402.2	2537	0	0	2247	1	41	37	206	65536
244.4	335.7	2186	0	0	1830	1	39	32	279	65536
245.4	417.8	2678	0	0	2395	1	41	32	204	65536
246.4	347.7	2299	0	0	2010	1	42	32	209	65536
247.4	342.2	2217	0	0	1873	0	24	23	292	65536
248.4	401.8	2175	1	0	1960	1	25	21	164	65536
249.4	430.6	2660	0	0	2437	1	56	21	141	65536
250.4	339.1	2017	0	0	1724	1	41	34	211	65536
251.4	429.3	2417	0	0	2035	1	40	32	303	65536
252.4	400.7	2400	1	0	2049	1	87	37	219	65536
253.4	428.6	2841	0	0	2529	1	41	34	230	65536
254.4	345.1	2156	0	0	1786	1	41	46	277	65536
255.4	343.0	2419	2	0	1943	4	75	65	321	65536
256.4	395.4	2371	1	0	1987	1	47	36	294	65536
257.4	351.9	1907	0	0	1738	0	26	22	117	65536
258.4	372.6	2019	0	0	1683	1	53	51	227	65536
259.4	425.6	2735	0	0	2379	1	52	84	214	65536
260.4	351.8	2184	0	0	1861	1	51	56	209	65536
261.4	420.7	2352	1	0	2014	1	54	56	221	65536
262.4	403.8	2418	0	0	2067	1	51	82	212	65536
263.4	450.0	2279	0	0	2056	0	31	30	157	65536
264.4	313.2	2572	0	0	1882	1	109	68	505	65536
265.4	358.8	2219	1	0	1877	1	58	49	228	65536
266.4	398.6	2100	0	0	1738	1	53	67	235	65536
267.4	400.5	2507	0	0	2150	1	53	84	214	65536
268.4	354.9	2487	1	0	2061	1	54	54	311	65536
269.4	430.6	2686	0	0	2340	1	52	75	212	65536
270.4	374.1	2643	0	0	2317	1	55	46	218	65536
271.4	408.6	2353	0	0	2012	1	54	76	205	65536
272.4	425.4	2669	0	0	2315	1	55	75	218	65536
273.4	388.6	2553	0	0	2066	1	53	78	351	65536
274.4	401.8	2380	0	0	2061	1	52	51	210	65536
275.4	355.3	1961	0	0	1764	0	28	24	141	65536
276.4	401.1	2522	1	0	2160	1	55	53	248	65536
277.4	408.4	2517	0	0	2316	1	31	30	137	65536
278.4	372.3	2361	0	0	2176	0	30	28	123	65536
279.4	387.4	2010	0	0	1682	1	55	49	217	65536
280.4	425.9	2673	0	0	2349	1	52	54	212	65536
281.4	401.8	2675	0	0	2337	1	54	57	220	65536
282.4	357.3	2160	0	0	1845	1	53	46	210	65536
283.4	382.9	2226	0	0	1840	1	54	48	278	65536
284.4	392.9	2538	0	0	2183	1	53	83	214	65536
285.4	376.1	2746	1	0	2269	74	76	51	270	65536
286.4	318.6	2140	0	0	1763	1	55	49	268	65536
287.4	381.3	1931	0	0	1737	0	27	23	140	65536
288.4	380.8	1984	0	0	1673	1	52	43	211	65536
289.4	383.6	2313	0	0	2033	1	31	86	158	65536
290.4	235.6	1957	1	0	1612	1	52	56	231	65536
291.4	261.2	3406	1	0	2776	1	56	67	500	65536
292.4	399.3	2446	0	0	2076	1	53	83	228	65536
293.4	363.0	2176	0	0	1922	0	28	29	193	65536
294.4	343.9	2100	0	0	1772	1	53	52	218	65536
295.4	300.1	2238	0	0	1839	1	24	21	348	65536
296.4	360.7	2547	1	0	1929	1	44	34	532	65536
297.5	369.9	2257	0	0	1962	1	43	34	211	65536
298.5	386.2	2330	0	0	2020	1	42	33	230	65536
299.5	364.3	2053	0	0	1767	1	41	33	207	65536
300.5	316.7	2166	0	0	1775	1	42	38	306	65536
301.5	380.2	2112	0	0	1774	1	41	32	259	65536
302.5	438.1	2733	0	0	2447	1	41	33	206	65536
303.5	331.3	2054	0	0	1699	1	42	31	276	65536
304.5	400.7	2325	0	0	2070	0	22	19	209	65536
305.5	425.6	2900	0	0	2463	1	46	60	324	65536
306.5	329.1	2531	1	0	2198	1	44	39	242	65536
307.5	332.0	2037	0	0	1734	1	42	33	223	65536
308.5	353.3	2398	0	0	1928	1	41	34	388	65536
309.5	393.7	2194	0	0	2028	0	21	30	112	65536
310.5	376.4	2320	0	0	2014	1	43	36	222	65536
311.5	364.7	2132	0	0	1847	1	41	32	205	65536
312.5	397.7	2151	0	0	1819	1	40	31	255	65536
313.5	393.3	2345	0	0	2055	1	42	34	209	65536
314.5	360.8	2130	0	0	1779	1	41	33	270	65536
315.5	363.8	2253	0	0	2008	0	58	24	158	65536
316.5	369.5	2293	0	0	1990	1	45	37	216	65536
317.5	403.5	2348	0	0	2066	0	22	42	214	65536
318.5	355.6	2498	0	0	2087	1	41	35	329	65536
319.5	402.9	2502	0	0	2246	1	33	40	177	65536
320.5	355.8	2204	0	0	1883	1	43	38	233	65536
321.5	358.6	2152	0	0	1815	1	40	33	259	65536
322.5	488.9	2621	0	0	2317	1	42	32	223	65536
323.5	366.1	2105	0	0	1848	0	23	23	207	65536
324.5	386.8	2548	1	0	2081	1	44	33	382	65536
325.5	368.2	1878	0	0	1675	1	24	23	150	65536
326.5	424.3	1985	1	0	1582	1	39	30	328	65536
327.5	378.4	2401	0	0	2118	1	40	31	205	65536
328.5	371.4	2057	0	0	1773	1	41	32	205	65536
329.5	341.5	2072	0	0	1768	1	43	31	224	65536
330.5	399.4	1782	0	0	1619	0	23	19	117	65536
331.5	334.9	2586	0	0	2076	1	51	55	396	65536
332.5	369.0	2398	0	0	2061	1	43	35	252	65536
333.5	360.3	2515	4	0	1804	4	110	92	489	65536
334.5	399.4	2387	0	0	2088	1	42	38	212	65536
335.5	420.8	2692	0	0	2394	1	43	36	212	65536
336.5	424.8	2454	2	0	1993	1	68	55	328	65536
337.5	306.3	2463	1	0	2101	1	50	43	262	65536
338.5	395.4	2315	0	0	2018	0	22	19	252	65536
339.5	356.4	2042	0	0	1760	1	41	32	204	65536
340.5	434.1	2324	0	0	2020	1	42	33	222	65536
341.5	393.1	2530	0	0	2057	0	27	44	397	65536
342.5	363.0	2569	0	0	2272	1	43	33	215	65536
343.5	378.9	2115	0	0	1773	0	24	20	293	65536
344.5	389.0	2337	0	0	2039	1	47	34	213	65536
345.5	322.5	2547	1	0	2137	1	87	39	278	65536
346.5	387.9	2089	0	0	1759	1	40	31	253	65536
347.5	373.4	2512	1	0	2106	1	58	75	266	65536
348.5	370.0	3258	6	0	2436	11	180	105	499	65536
349.5	335.2	2210	0	0	1915	1	41	31	217	65536
350.5	333.5	2460	1	0	1921	1	44	35	453	65536
351.5	381.0	2053	0	0	1716	1	44	37	250	65536
352.5	356.2	2386	1	0	1943	1	54	48	333	65536
353.5	335.8	2397	0	0	2086	1	41	73	191	65536
354.5	383.8	2390	0	0	2219	0	20	18	129	65536
355.5	346.4	2004	1	0	1827	0	23	24	126	65536
356.5	403.5	2732	0	0	2363	1	43	37	282	65536
357.5	400.7	2338	0	0	2033	0	29	89	182	65536
358.6	378.3	2437	0	0	2236	0	23	50	123	65536
359.6	369.1	2328	0	0	2026	1	42	37	218	65536
360.6	378.2	2338	0	0	2037	1	42	32	221	65536
361.6	386.0	2312	0	0	2019	1	43	37	208	65536
362.6	382.6	2559	0	0	2257	1	44	36	215	65536
363.6	358.4	2112	1	0	1765	1	47	55	238	65536
364.6	395.4	2357	0	0	2063	1	41	35	211	65536
365.6	353.8	2363	0	0	2028	1	47	53	229	65536
366.6	345.5	1981	0	0	1657	1	44	32	242	65536
367.6	405.0	2118	0	0	1763	1	42	32	275	65536
368.6	378.7	2489	0	0	2108	1	33	31	310	65536
369.6	390.1	2376	0	0	2188	0	24	20	140	65536
370.6	355.1	2139	0	0	1771	1	40	33	290	65536
371.6	365.8	2166	0	0	1931	0	24	22	185	65536
372.6	403.1	2583	1	0	2072	1	235	36	233	65536
373.6	395.0	2250	0	0	2086	0	23	18	119	65536
374.6	496.2	2682	0	0	2462	1	41	32	141	65536
375.6	292.4	1771	1	0	1382	2	59	42	278	65536
376.6	305.0	1365	1	0	1130	1	28	39	162	65536
377.6	375.2	2385	1	0	1763	2	38	34	277	65536
378.6	326.9	1936	1	0	1136	1	47	40	239	65536
379.6	429.6	3403	0	0	2568	1	45	37	342	65536
380.6	264.2	3004	1	0	2108	1	49	40	268	65536
381.6	362.0	2626	0	0	1845	1	45	38	225	65536
382.6	391.1	2671	1	0	1923	1	45	36	219	65536
383.6	376.4	2758	0	0	2021	1	43	37	214	65536
384.6	426.8	3120	0	0	2407	1	45	35	155	65536
385.6	351.5	2943	0	0	2208	1	51	36	185	65536
386.6	323.7	3161	1	0	1741	1	110	76	430	65536
387.6	388.5	2873	0	0	2060	1	45	38	253	65536
388.6	391.8	2890	0	0	2134	1	43	35	212	65536
389.6	338.2	2488	0	0	1835	1	25	20	127	65536
390.6	362.0	2821	0	0	2222	0	29	24	146	65536
391.6	388.9	3243	1	0	2457	1	45	30	209	65536
392.6	343.0	2584	0	0	1813	0	45	35	227	65536
393.6	359.2	2581	0	0	1856	1	48	32	153	65536
394.6	396.1	3135	0	0	2445	1	27	22	144	65536
395.6	390.6	2909	0	0	2109	1	47	36	182	65536
396.6	358.9	3015	0	0	1714	0	29	47	409	65536
397.6	428.2	2988	0	0	2210	1	44	37	222	65536
398.6	341.6	2594	1	0	1837	1	45	36	216	65536
399.6	384.5	2391	0	0	1752	1	27	22	124	65536
400.6	396.8	2645	0	0	2085	1	24	20	120	65536
401.6	374.1	2936	1	0	2056	1	46	36	226	65536
402.6	388.8	2836	0	0	2101	0	29	20	136	65536
403.6	318.2	3113	0	0	2240	1	26	22	300	65536
404.6	341.8	2238	0	0	1850	1	27	22	177	65536
405.6	404.2	3039	0	0	2497	1	46	37	225	65536
406.6	349.1	3161	0	0	2076	1	59	44	251	65536
407.6	392.1	3014	0	0	2440	1	48	40	231	65536
408.6	387.5	2132	0	0	1667	1	45	28	164	65536
409.6	356.9	2996	0	0	2140	1	28	24	253	65536
410.6	414.7	2602	0	0	2062	0	24	36	123	65536
411.6	387.5	2778	0	0	2266	1	46	38	187	65536
412.6	332.1	2800	0	0	1985	1	46	37	279	65536
413.6	381.0	2639	0	0	1966	1	30	21	177	65536
414.6	350.2	2490	0	0	1841	1	25	21	132	65536
415.6	405.0	2527	0	0	1809	0	44	36	214	65536
416.6	417.6	3070	1	0	2380	1	41	39	131	65536
417.6	480.2	3159	0	0	2303	1	48	39	247	65536
418.7	314.0	2376	0	0	1654	1	26	24	216	65536
419.7	336.3	2692	0	0	1905	1	27	29	160	65536
420.7	344.4	2432	0	0	1681	1	41	40	219	65536
421.7	389.1	2594	0	0	2063	0	22	21	124	65536
422.7	374.8	2650	0	0	2084	0	21	21	193	65536
423.7	331.6	2880	0	0	1968	0	48	49	328	65536
424.7	388.6	3290	1	0	2183	1	75	66	334	65536
425.7	365.9	4479	0	0	1686	1	56	51	330	65536
426.7	401.8	2880	0	0	2089	1	57	48	218	65536
427.7	381.8	2792	0	0	1955	1	57	49	236	65536
428.7	319.4	2297	0	0	1640	1	31	28	138	65536
429.7	415.2	2223	0	0	1864	1	52	72	228	65536
430.7	374.4	2347	0	0	2056	1	53	82	148	65536
431.7	370.7	2494	0	0	2166	1	33	60	230	65536
432.7	338.5	2143	1	0	1734	1	121	48	233	65536
433.7	369.5	2061	0	0	1616	1	60	51	327	65536
434.7	422.1	2795	0	0	2413	1	54	46	277	65536
435.7	397.1	2772	1	0	2380	1	40	40	306	65536
436.7	262.1	1156	3	0	810	1	47	36	252	65536
437.7	368.1	2232	0	0	1935	1	36	38	218	65536
438.7	402.3	1938	0	0	1782	0	19	18	114	65536
439.7	400.0	2158	0	0	1862	1	39	36	215	65536
440.7	358.1	2490	0	0	2205	1	28	61	191	65536
441.7	366.8	1961	0	0	1756	0	27	59	115	65536
442.7	310.4	2259	1	0	1861	1	63	55	274	65536
443.7	406.6	2288	0	0	2037	0	35	60	152	65536
444.7	398.5	2521	0	0	2052	1	97	46	321	65536
445.7	332.2	2147	0	0	1815	1	52	49	225	65536
446.7	357.9	2051	1	0	1710	1	57	51	226	65536
447.7	341.2	2274	1	0	1724	1	130	47	365	65536
448.7	397.2	2496	0	0	2159	1	51	48	232	65536
449.7	411.2	2465	0	0	2186	1	36	39	199	65536
450.7	358.1	2083	0	0	1813	1	41	31	192	65536
451.7	362.4	2347	1	0	1883	1	40	37	381	65536
452.7	310.4	1893	0	0	1612	1	38	31	206	65536
453.7	334.5	2009	0	0	1776	0	19	18	192	65536
454.7	373.8	2174	0	0	1972	0	20	18	160	65536
455.7	347.3	2274	0	0	1984	0	21	23	242	65536
456.7	422.5	2719	0	0	2434	1	37	35	206	65536
457.7	341.0	2105	0	0	1899	1	24	28	148	65536
458.7	382.2	2301	0	0	2028	1	44	34	188	65536
459.7	465.1	2336	1	0	2010	1	42	34	242	65536
460.7	351.8	1848	1	0	1613	1	26	28	175	65536
461.7	242.1	1692	3	0	892	3	96	79	607	65536
462.7	260.2	856	1	0	8	2	80	76	682	65536
463.7	417.9	1831	2	0	1412	1	46	48	313	65536
464.7	336.7	3025	1	0	2626	1	44	42	305	65536
465.7	423.6	1623	0	0	1254	1	54	50	258	65536
466.7	96.9	3695	3	2	55	27	192	210	3174	65536
467.7	267.6	802	1	0	10	3	86	105	591	65536
468.7	228.5	3060	1	0	2748	1	26	46	234	65536
469.7	394.2	1459	0	0	1226	1	29	27	171	65536
470.7	189.6	1278	1	0	747	1	54	60	409	65536
471.7	427.5	1447	1	0	1123	1	40	36	240	65536
472.7	502.7	1826	1	0	1623	0	52	19	126	65536
