==== 钢铁前线 性能日志 =====
版本: 0.1.0 | 启动: 2026-08-17 19:41:29 | GPU: NVIDIA GeForce RTX 5060 Laptop GPU | CPU: AMD 32线程 | 窗口: 2560x1600
----------------------------------
时间(s)	fps	frame_us	cull	terrain	wait	acquire	record	submit	present	near
39.1	422.2	2629	0	0	2236	1	36	133	218	65536
40.1	384.2	2283	2	0	1970	1	51	37	217	65536
41.1	344.9	2793	0	0	2067	1	50	78	590	65536
42.1	467.7	2427	0	0	2023	0	34	60	305	65536
43.1	311.8	2182	0	0	1837	1	53	44	242	65536
44.1	308.1	2364	1	0	1706	1	142	241	268	65536
45.1	420.3	2493	0	0	2174	1	53	48	212	65536
46.1	346.0	2314	0	0	1873	1	53	45	336	65536
47.1	420.9	2473	0	0	2129	1	53	53	232	65536
48.1	396.1	2304	0	0	2010	0	31	40	219	65536
49.1	384.5	2341	0	0	2024	1	52	48	212	65536
50.1	344.6	2107	1	0	1763	1	85	40	212	65536
51.1	356.4	2015	0	0	1780	0	26	35	170	65536
52.1	309.6	2273	0	0	1715	1	42	73	436	65536
53.1	399.4	2080	1	0	1807	1	65	28	172	65536
54.1	394.2	2493	1	0	2202	1	42	33	209	65536
55.1	373.6	2053	0	0	1781	0	23	98	147	65536
56.1	348.6	2364	0	0	1976	1	40	34	308	65536
57.1	327.8	2123	0	0	1695	1	44	35	342	65536
58.1	355.6	2936	0	0	2627	1	43	35	225	65536
59.1	344.6	2739	0	0	2288	1	50	50	345	65536
60.1	293.7	2007	0	0	1598	1	58	54	290	65536
61.1	335.5	2094	0	0	1732	1	42	32	282	65536
62.1	365.9	2276	0	0	1972	0	25	36	239	65536
63.1	358.2	2016	0	0	1840	0	24	20	126	65536
64.1	385.0	2745	0	0	2370	1	53	66	251	65536
65.1	353.2	1584	1	0	1132	1	40	61	345	65536
66.1	295.4	2088	1	0	1748	1	59	57	218	65536
67.1	349.1	2014	0	0	1698	1	52	46	212	65536
68.1	314.3	2342	0	0	1930	1	54	46	306	65536
69.1	467.4	2263	0	0	1937	1	54	47	220	65536
70.1	327.4	1211	0	0	599	1	52	59	494	65536
71.1	414.2	1824	0	0	1147	139	33	29	472	65536
72.1	401.2	1623	0	0	1417	0	31	30	140	65536
73.1	361.6	1794	0	0	1258	0	35	33	463	65536
74.1	351.7	1771	0	0	1429	1	54	64	218	65536
75.1	331.7	1282	0	0	842	1	51	94	291	65536
76.1	459.9	1476	0	0	1062	1	70	72	267	65536
77.1	465.6	2591	0	0	2131	1	122	156	175	65536
78.1	359.0	1969	0	0	1744	0	31	48	141	65536
79.1	394.9	2459	0	0	2032	1	58	117	246	65536
80.1	315.4	2017	0	0	1651	1	57	77	225	65536
81.1	392.0	3469	0	0	2543	1	91	204	624	65536
82.1	430.5	2479	0	0	2295	0	21	29	129	65536
83.1	382.2	2517	1	0	2276	1	39	42	154	65536
84.1	380.9	2552	0	0	2260	1	37	45	203	65536
85.1	369.7	2548	1	0	2235	0	27	111	170	65536
86.1	406.0	2003	0	0	1817	1	24	27	130	65536
87.1	398.0	2507	0	0	2196	1	37	48	219	65536
88.1	333.8	2218	1	0	1808	1	81	48	275	65536
89.1	344.1	2161	0	0	1854	1	38	45	217	65536
90.1	408.7	2344	0	0	2061	1	42	53	181	65536
91.1	379.9	2439	0	0	2134	1	42	47	209	65536
92.1	415.4	1822	0	0	1632	0	23	41	122	65536
93.1	336.5	2453	0	0	2119	1	47	54	227	65536
94.1	360.1	2509	0	0	1777	1	41	44	641	65536
95.2	392.4	2673	1	0	2321	1	51	54	240	65536
96.2	337.4	1973	0	0	1780	0	23	26	140	65536
97.2	334.7	2167	0	0	1818	1	41	45	258	65536
98.2	349.5	1901	0	0	1554	0	24	29	289	65536
99.2	359.0	2567	1	0	2229	1	59	83	189	65536
100.2	342.8	2081	0	0	1881	0	30	36	130	65536
101.2	371.1	2316	0	0	2013	1	39	50	208	65536
102.2	336.1	2110	0	0	1749	1	39	50	264	65536
103.2	394.7	2326	0	0	2131	1	21	48	121	65536
104.2	353.8	2203	1	0	1914	1	34	42	207	65536
105.2	414.5	2789	0	0	2439	1	37	47	258	65536
106.2	359.3	2314	0	0	1987	1	49	59	213	65536
107.2	424.0	2610	1	0	2040	2	68	70	424	65536
108.2	268.5	1225	0	0	885	1	53	51	230	65536
109.2	307.2	2447	1	0	2112	1	56	48	224	65536
110.2	394.6	2481	0	0	2048	1	55	91	281	65536
111.2	402.2	2442	0	0	2118	1	54	48	217	65536
112.2	326.8	2324	1	0	1968	1	57	49	242	65536
113.2	411.5	3481	3	0	2635	7	240	164	416	65536
114.2	364.8	2376	1	0	1898	1	67	80	321	65536
115.2	345.9	2436	0	0	2102	1	39	48	242	65536
116.2	320.9	268	0	0	3	0	32	44	186	65536
117.2	414.2	2723	0	0	2322	1	36	35	322	65536
118.2	325.0	1922	0	0	1640	1	44	60	172	65536
119.2	383.3	2336	0	0	1840	1	53	69	368	65536
120.2	291.2	2278	1	0	1873	1	44	46	309	65536
121.2	417.9	3204	0	0	2913	1	47	51	186	65536
122.2	362.1	2145	0	0	1844	1	41	48	206	65536
123.2	343.7	2117	0	0	1890	1	27	41	152	65536
124.2	423.3	2530	2	0	1976	2	53	65	424	65536
125.2	364.6	2118	1	0	1826	1	45	52	188	65536
126.2	412.0	2373	0	0	2087	1	42	45	192	65536
127.2	371.1	2200	0	0	1918	1	41	32	203	65536
128.2	354.9	2206	0	0	1844	0	25	21	311	65536
129.2	385.5	2538	1	0	2183	1	79	35	234	65536
130.2	338.7	2376	1	0	2024	1	48	41	254	65536
131.2	347.6	2435	0	0	2200	1	62	31	137	65536
132.2	395.9	2100	0	0	1769	1	55	48	219	65536
133.2	369.7	2194	0	0	1802	1	39	68	280	65536
134.2	380.3	1866	1	0	1480	1	38	29	313	65536
135.2	390.4	2077	0	0	1850	1	49	24	150	65536
136.2	402.5	2543	0	0	2255	1	42	33	207	65536
137.2	320.9	2095	0	0	1726	1	41	34	288	65536
138.2	355.3	2476	2	0	2169	1	55	60	185	65536
139.2	392.4	2472	1	0	2018	1	49	67	332	65536
140.2	339.6	1859	0	0	1532	1	45	34	241	65536
141.2	331.8	2354	0	0	1747	0	24	35	544	65536
142.2	306.3	2038	0	0	1735	1	41	32	223	65536
143.2	472.6	2312	0	0	2022	1	41	35	208	65536
144.2	227.9	3199	1	0	2790	1	48	44	309	65536
145.2	379.5	2060	0	0	1764	1	42	33	216	65536
146.2	377.6	2653	0	0	2248	1	42	112	245	65536
147.2	385.8	2563	0	0	2232	1	41	32	252	65536
148.2	339.1	2506	0	0	1830	1	42	32	596	65536
149.2	423.3	2328	0	0	2023	1	44	38	216	65536
150.2	355.6	2331	0	0	2096	1	40	36	152	65536
151.2	338.3	2085	0	0	1768	1	52	45	213	65536
152.2	396.2	1956	0	0	1663	1	43	33	210	65536
153.2	256.2	3521	3	0	3024	1	52	41	395	65536
154.2	425.9	2531	0	0	2308	0	25	36	158	65536
155.3	396.9	2464	0	0	2173	0	24	35	228	65536
156.3	356.1	2346	0	0	2044	1	43	36	215	65536
157.3	369.6	2330	0	0	2001	1	43	35	244	65536
158.3	405.6	2053	0	0	1755	1	29	21	243	65536
159.3	372.0	2418	0	0	2102	1	44	35	231	65536
160.3	304.2	2052	0	0	1544	1	25	20	459	65536
161.3	303.1	2131	1	0	1734	0	26	19	346	65536
162.3	340.0	2359	0	0	1952	0	27	32	344	65536
163.3	348.6	2342	0	0	2073	0	25	25	214	65536
164.3	365.5	2313	0	0	1835	1	47	58	366	65536
165.3	313.7	2454	1	0	1826	7	56	42	513	65536
166.3	415.3	3005	1	0	2593	1	29	140	237	65536
167.3	362.1	2310	1	0	1999	1	45	30	229	65536
168.3	392.7	2173	0	0	1906	0	26	30	206	65536
169.3	414.9	2525	0	0	2216	1	42	37	224	65536
170.3	396.3	2538	0	0	2174	1	42	35	281	65536
171.3	390.5	2406	0	0	2017	1	43	45	262	65536
172.3	317.6	2408	0	0	1873	1	41	32	455	65536
173.3	313.8	2150	0	0	1733	0	51	41	320	65536
174.3	386.0	2100	0	0	1775	1	73	31	214	65536
175.3	380.5	2155	0	0	1702	1	42	33	372	65536
176.3	335.6	2093	0	0	1755	0	24	73	236	65536
177.3	342.2	2109	0	0	1654	1	37	33	379	65536
178.3	433.9	2432	0	0	2150	1	70	35	171	65536
179.3	331.0	2215	1	0	1645	1	87	38	437	65536
180.3	317.1	2203	0	0	1693	1	38	45	420	65536
181.3	373.2	2080	0	0	1863	1	26	39	147	65536
182.3	368.2	2305	0	0	2084	0	43	22	151	65536
183.3	330.2	2085	0	0	1743	1	38	35	261	65536
184.3	329.2	2097	0	0	1673	0	22	22	377	65536
185.3	386.1	2195	0	0	1813	1	26	23	327	65536
186.3	359.0	2120	0	0	1735	1	37	31	311	65536
187.3	411.9	2501	1	0	2185	1	38	39	231	65536
188.3	321.6	2696	0	0	2140	3	46	31	469	65536
189.3	373.9	2448	0	0	2155	1	23	58	206	65536
190.3	380.7	2021	0	0	1710	1	37	33	235	65536
191.3	330.9	2010	0	0	1773	0	21	20	192	65536
192.3	379.6	2566	0	0	2235	1	47	42	236	65536
193.3	347.1	2127	0	0	1819	0	22	21	260	65536
194.3	377.9	2318	0	0	1985	1	36	32	260	65536
195.3	336.0	2010	0	0	1713	1	36	33	222	65536
196.3	415.1	2366	0	0	2015	1	37	34	274	65536
197.3	393.0	2349	0	0	2072	1	37	33	202	65536
198.3	383.3	2466	1	0	2007	1	42	35	374	65536
199.3	376.7	2090	0	0	1785	1	45	33	220	65536
200.3	396.3	2340	1	0	1909	1	53	113	259	65536
201.3	380.7	2573	0	0	2348	1	37	48	135	65536
202.3	351.9	1517	1	0	1271	1	42	46	152	65536
203.3	536.2	2455	1	0	1584	1	64	75	722	65536
