==== 钢铁前线 性能日志 =====
版本: 0.1.0 | 启动: 2026-08-18 21:28:36 | GPU: NVIDIA GeForce RTX 5060 Laptop GPU | CPU: AMD 32线程 | 窗口: 2560x1600
----------------------------------
时间(s)	fps	frame_us	cull	terrain	wait	acquire	record	submit	present	near
81.1	388.4	1749	0	0	1329	1	63	62	287	65536
82.1	381.0	1399	0	0	1151	1	37	42	164	65536
83.1	407.4	1081	0	0	770	0	31	80	195	65536
84.1	432.6	1926	1	0	1483	1	45	34	355	65536
85.1	428.1	1323	0	0	1062	1	39	59	157	65536
86.1	403.9	1163	0	0	899	0	30	84	145	65536
87.1	378.9	1805	0	0	1264	1	57	58	419	65536
88.1	350.3	1928	0	0	1704	1	33	34	151	65536
89.1	420.4	1714	0	0	1367	1	55	54	230	65536
90.1	363.0	1287	0	0	938	1	53	69	221	65536
91.1	456.3	1705	0	0	1329	1	52	87	231	65536
92.1	417.4	1736	0	0	1313	1	58	106	251	65536
93.1	450.8	2059	0	0	1722	1	40	40	251	65536
94.1	376.5	1710	0	0	1402	1	39	39	224	65536
95.1	357.1	221	0	0	2	0	27	35	152	65536
96.1	408.1	328	0	0	3	0	24	27	270	65536
97.1	436.8	849	0	0	528	1	24	25	267	65536
98.1	375.2	1490	0	0	1061	1	54	58	310	65536
99.1	408.7	1707	0	0	1331	1	63	71	236	65536
100.1	348.6	819	1	0	350	1	82	112	268	65536
101.1	383.3	1533	0	0	1169	1	61	59	236	65536
102.1	369.6	1281	0	0	804	1	64	69	335	65536
103.2	412.1	1360	0	0	1107	0	31	33	184	65536
104.2	371.2	923	0	0	603	1	59	55	200	65536
105.2	382.3	1411	0	0	972	1	56	54	322	65536
106.2	457.9	2057	0	0	1661	1	60	67	262	65536
107.2	450.1	1783	0	0	1526	1	30	42	179	65536
108.2	424.2	2286	0	0	1696	1	46	42	494	65536
109.2	368.7	1646	1	0	1308	1	57	62	211	65536
110.2	400.2	1834	0	0	1569	1	35	33	191	65536
111.2	407.6	1852	0	0	1457	1	56	71	261	65536
112.2	410.7	1728	0	0	1372	1	52	57	239	65536
113.2	315.7	1330	0	323	662	1	53	55	230	65536
114.2	370.0	1564	0	325	993	1	40	37	163	65536
115.2	413.3	1861	0	265	1296	1	34	36	224	65536
116.2	405.1	1846	1	330	1177	1	51	53	228	65536
117.2	380.0	1870	1	330	1196	1	53	54	229	65536
118.2	323.3	1347	1	325	659	1	53	57	245	65536
119.2	459.4	2108	1	335	1393	1	58	64	250	65536
120.2	391.8	1771	0	278	1106	1	25	27	330	65536
121.2	354.1	1387	0	280	896	1	31	25	148	65536
122.2	579.4	1611	1	336	917	1	57	42	250	65536
123.2	365.6	1576	1	272	1055	1	27	47	167	65536
124.2	383.4	1416	0	239	892	1	27	95	157	65536
125.2	421.4	2088	2	314	1456	1	28	27	254	65536
126.2	384.5	1739	1	308	1140	1	47	40	198	65536
127.2	342.9	1505	1	356	821	1	33	26	261	65536
128.2	345.3	1526	1	236	932	1	28	94	229	65536
129.2	334.1	482	0	268	3	0	30	28	148	65536
130.2	444.9	2145	0	285	1650	1	27	31	146	65536
131.2	359.5	1385	1	280	751	1	28	23	296	65536
132.2	422.9	1456	0	226	798	1	28	25	372	65536
133.2	446.1	2291	1	305	1695	1	45	39	200	65536
134.2	330.5	1860	1	316	1252	1	47	43	192	65536
135.2	313.6	1855	1	300	1342	1	27	30	148	65536
136.2	341.6	1640	0	267	1155	1	27	28	156	65536
137.2	412.3	2593	1	0	2263	1	45	43	235	65536
138.2	322.2	1615	1	0	1397	1	27	42	142	65536
139.2	375.0	1415	0	0	1143	1	23	25	218	65536
140.2	376.2	1605	1	0	1230	1	45	42	281	65536
141.2	426.3	2418	1	0	1916	1	44	78	373	65536
142.2	455.5	1118	0	0	807	1	26	35	244	65536
143.2	351.7	1319	1	0	981	1	47	43	241	65536
144.2	387.5	1527	0	0	1323	0	24	30	145	65536
145.2	458.5	474	1	0	98	1	68	40	259	65536
146.2	378.9	585	0	0	228	1	27	164	160	65536
147.2	353.6	620	0	0	429	0	25	26	134	65536
148.2	384.8	1101	0	0	505	1	43	39	507	65536
149.2	410.9	253	0	0	25	0	25	26	173	65536
150.2	403.4	1171	0	0	977	1	25	23	140	65536
151.2	389.6	1423	0	0	1079	1	45	41	252	65536
152.2	434.0	973	0	0	749	1	26	29	164	65536
153.2	428.9	1172	1	0	829	1	31	50	257	65536
154.2	389.0	1009	1	249	503	1	36	33	181	65536
155.2	404.7	1467	1	287	832	1	52	43	245	65536
156.2	344.8	918	1	281	305	1	46	41	238	65536
157.2	411.7	694	1	268	56	1	30	49	284	65536
158.2	367.0	505	0	273	3	0	35	29	160	65536
159.2	342.7	488	0	279	3	0	27	28	146	65536
160.2	395.4	530	0	291	3	0	32	29	171	65536
161.2	363.2	792	0	279	3	0	29	28	447	65536
162.2	401.3	508	1	287	3	0	28	27	158	65536
163.2	409.4	521	0	288	3	0	33	31	161	65536
164.2	380.3	535	0	258	3	1	31	44	194	65536
165.2	355.8	965	0	260	383	1	25	65	226	65536
166.2	425.3	1674	1	278	1062	1	45	43	237	65536
167.2	364.3	1077	0	279	464	1	41	38	248	65536
168.2	390.8	981	0	241	502	1	29	29	175	65536
169.2	369.0	1017	1	307	255	1	71	54	321	65536
170.2	348.8	974	1	284	213	1	27	31	412	65536
171.2	346.3	1159	1	232	519	1	31	26	345	65536
172.3	403.4	1629	0	235	1163	0	27	26	173	65536
173.3	408.0	996	0	229	539	1	31	26	166	65536
174.3	365.6	1103	1	301	472	1	43	36	243	65536
175.3	400.7	776	0	225	306	0	27	43	170	65536
176.3	449.3	2445	1	325	1762	1	42	27	282	65536
177.3	302.6	1755	1	310	1236	1	29	25	148	65536
178.3	321.6	1311	0	234	766	0	45	39	222	65536
179.3	358.6	1804	0	0	1455	1	44	43	256	65536
180.3	451.8	1479	1	0	1142	1	45	41	243	65536
181.3	370.3	1852	0	0	1535	1	44	36	230	65536
182.3	339.4	1194	0	0	963	1	28	25	172	65536
183.3	458.5	1986	0	0	1669	1	63	56	191	65536
184.3	371.9	1706	0	0	1378	1	44	55	223	65536
185.3	418.5	1482	0	0	1004	1	26	33	414	65536
186.3	428.9	1708	0	0	1419	1	26	35	223	65536
187.3	451.2	2148	0	0	1802	1	47	58	233	65536
188.3	384.5	1442	0	0	1195	1	25	50	166	65536
189.3	415.4	1221	0	0	857	1	45	55	257	65536
190.3	360.5	1628	0	0	1301	1	31	33	255	65536
191.3	400.5	1701	1	0	1223	1	48	188	234	65536
192.3	388.9	589	0	0	281	1	48	58	194	65536
193.3	428.2	1307	0	0	919	1	43	50	287	65536
194.3	377.5	1268	1	0	927	1	47	56	232	65536
195.3	363.1	2004	1	0	1742	1	47	56	151	65536
196.3	461.5	2376	1	0	1919	1	48	60	341	65536
197.3	367.1	1208	0	0	936	0	26	34	208	65536
198.3	341.5	1444	1	0	1063	1	46	64	262	65536
199.3	403.3	1286	0	0	1069	1	25	53	134	65536
200.3	421.7	2079	0	0	1751	1	45	55	222	65536
201.3	422.5	1871	0	0	1531	1	46	58	230	65536
202.3	361.9	854	0	0	530	1	44	54	220	65536
203.3	372.5	522	0	0	297	0	27	52	142	65536
204.3	369.6	211	0	0	3	0	27	35	141	65536
205.3	321.3	1560	0	0	1356	1	24	34	140	65536
206.3	368.5	1233	0	0	892	1	26	32	278	65536
207.3	410.0	1613	0	0	1275	0	34	68	230	65536
208.3	348.9	1287	0	0	905	1	59	78	238	65536
209.3	392.9	1844	2	0	1438	4	59	81	249	65536
210.3	427.9	2041	0	0	1412	1	61	92	469	65536
211.3	333.4	1697	0	0	1207	1	59	80	342	65536
212.3	447.4	2029	0	0	1748	1	34	65	177	65536
213.3	391.5	1280	0	0	868	1	50	86	270	65536
